tempo_us,angulo_deg,motor_percent
2349627,-75.17,20
2350516,-75.16,20
2351405,-75.15,20
2352294,-75.15,20
2353183,-75.15,20
2354072,-75.16,20
2354961,-75.17,20
2355850,-75.14,20
2356739,-75.14,20
2357628,-75.15,20
2358517,-75.15,20
2359406,-75.15,20
2360295,-75.14,20
2361184,-75.17,20
2362073,-75.17,20
2362962,-75.17,20
2363851,-75.16,20
2364740,-75.17,20
2365629,-75.18,20
2366518,-75.18,20
2367407,-75.16,20
2368296,-75.16,20
2369185,-75.16,20
2370074,-75.17,20
2370963,-75.17,20
2371852,-75.15,20
2372741,-75.13,20
2373630,-75.14,20
2374519,-75.16,20
2375408,-75.16,20
2376297,-75.15,20
2377186,-75.17,20
2378075,-75.19,20
2378964,-75.18,20
2379853,-75.18,20
2380742,-75.18,20
2381631,-75.20,20
2382520,-75.20,20
2383409,-75.18,20
2384298,-75.17,20
2385187,-75.16,20
2386076,-75.17,20
2386965,-75.17,20
2387854,-75.17,20
2388743,-75.15,20
2389632,-75.14,20
2390521,-75.15,20
2391410,-75.16,20
2392299,-75.15,20
2393188,-75.14,20
2394077,-75.15,20
2394966,-75.17,20
2395855,-75.16,20
2396744,-75.15,20
2397633,-75.16,20
2398522,-75.18,20
2399411,-75.17,20
2400300,-75.17,20
2401189,-75.17,20
2402078,-75.19,20
2402967,-75.20,20
2403856,-75.19,20
2404745,-75.19,20
2405634,-75.20,20
2406523,-75.22,20
2407412,-75.22,20
2408301,-75.21,20
2409190,-75.21,20
2410079,-75.23,20
2410968,-75.24,20
2411857,-75.24,20
2412746,-75.23,20
2413635,-75.22,20
2414524,-75.24,20
2415413,-75.26,20
2416302,-75.26,20
2417191,-75.24,20
2418080,-75.22,20
2418969,-75.23,20
2419858,-75.25,20
2420747,-75.24,20
2421636,-75.22,20
2422525,-75.21,20
2423414,-75.22,20
2424303,-75.23,20
2425192,-75.24,20
2426081,-75.22,20
2426970,-75.22,20
2427859,-75.22,20
2428748,-75.22,20
2429637,-75.20,20
2430526,-75.20,20
2431415,-75.19,20
2432304,-75.19,20
2433193,-75.18,20
2434082,-75.17,20
2434971,-75.15,20
2435860,-75.15,20
2436749,-75.16,20
2437638,-75.16,20
2438527,-75.14,20
2439416,-75.14,20
2440305,-75.16,20
2441194,-75.17,20
2442083,-75.15,20
2442972,-75.14,20
2443861,-75.15,20
2444750,-75.17,20
2445639,-75.17,20
2446528,-75.17,20
2447417,-75.19,20
2448306,-75.21,20
2449195,-75.21,20
2450084,-75.20,20
2450973,-75.19,20
2451862,-75.22,20
2452751,-75.24,20
2453640,-75.24,20
2454529,-75.23,20
2455418,-75.22,20
2456307,-75.21,20
2457196,-75.22,20
2458085,-75.22,20
2458974,-75.20,20
2459863,-75.19,20
2460752,-75.18,20
2461641,-75.19,20
2462530,-75.19,20
2463419,-75.16,20
2464308,-75.15,20
2465197,-75.17,20
2466086,-75.16,20
2466975,-75.15,20
2467864,-75.14,20
2468753,-75.15,20
2469642,-75.17,20
2470531,-75.16,20
2471420,-75.14,20
2472309,-75.16,20
2473198,-75.17,20
2474087,-75.17,20
2474976,-75.16,20
2475865,-75.15,20
2476754,-75.18,20
2477643,-75.20,20
2478532,-75.19,20
2479421,-75.18,20
2480310,-75.19,20
2481199,-75.21,20
2482088,-75.22,20
2482977,-75.21,20
2483866,-75.20,20
2484755,-75.20,20
2485644,-75.22,20
2486533,-75.24,20
2487422,-75.23,20
2488311,-75.20,20
2489200,-75.20,20
2490089,-75.22,20
2490978,-75.22,20
2491867,-75.21,20
2492756,-75.19,20
2493645,-75.22,20
2494534,-75.24,20
2495423,-75.24,20
2496312,-75.22,20
2497201,-75.24,20
2498090,-75.26,20
2498979,-75.26,20
2499868,-75.24,20
2500757,-75.25,20
2501646,-75.25,20
2502535,-75.26,20
2503424,-75.24,20
2504313,-75.23,20
2505202,-75.21,20
2506091,-75.22,20
2506980,-75.22,20
2507869,-75.22,20
2508758,-75.20,20
2509647,-75.20,20
2510536,-75.20,20
2511425,-75.21,20
2512314,-75.20,20
2513203,-75.20,20
2514092,-75.21,20
2514981,-75.23,20
2515870,-75.22,20
2516759,-75.21,20
2517648,-75.22,20
2518537,-75.23,20
2519426,-75.22,20
2520315,-75.22,20
2521204,-75.20,20
2522093,-75.20,20
2522982,-75.21,20
2523871,-75.21,20
2524760,-75.20,20
2525649,-75.19,20
2526538,-75.20,20
2527427,-75.21,20
2528316,-75.20,20
2529205,-75.19,20
2530094,-75.20,20
2530983,-75.21,20
2531872,-75.21,20
2532761,-75.20,20
2533650,-75.20,20
2534539,-75.21,20
2535428,-75.21,20
2536317,-75.22,20
2537206,-75.20,20
2538095,-75.19,20
2538984,-75.20,20
2539873,-75.22,20
2540762,-75.22,20
2541651,-75.21,20
2542540,-75.21,20
2543429,-75.23,20
2544318,-75.22,20
2545207,-75.22,20
2546096,-75.22,20
2546985,-75.23,20
2547874,-75.23,20
2548763,-75.23,20
2549652,-75.22,20
2550541,-75.23,20
2551430,-75.24,20
2552319,-75.24,20
2553208,-75.23,20
2554097,-75.22,20
2554986,-75.22,20
2555875,-75.24,20
2556764,-75.24,20
2557653,-75.22,20
2558542,-75.21,20
2559431,-75.22,20
2560320,-75.23,20
2561209,-75.23,20
2562098,-75.22,20
2562987,-75.23,20
2563876,-75.23,20
2564765,-75.22,20
2565654,-75.22,20
2566543,-75.23,20
2567432,-75.24,20
2568321,-75.24,20
2569210,-75.23,20
2570099,-75.22,20
2570988,-75.23,20
2571877,-75.24,20
2572766,-75.25,20
2573655,-75.24,20
2574544,-75.22,20
2575433,-75.22,20
2576322,-75.24,20
2577211,-75.24,20
2578100,-75.22,20
2578989,-75.22,20
2579878,-75.23,20
2580767,-75.24,20
2581656,-75.23,20
2582545,-75.24,20
2583434,-75.25,20
2584323,-75.26,20
2585212,-75.25,20
2586101,-75.24,20
2586990,-75.23,20
2587879,-75.23,20
2588768,-75.24,20
2589657,-75.24,20
2590546,-75.21,20
2591435,-75.20,20
2592324,-75.21,20
2593213,-75.21,20
2594102,-75.20,20
2594991,-75.19,20
2595880,-75.20,20
2596769,-75.21,20
2597658,-75.21,20
2598547,-75.20,20
2599436,-75.21,20
2600325,-75.22,20
2601214,-75.22,20
2602103,-75.21,20
2602992,-75.20,20
2603881,-75.21,20
2604770,-75.21,20
2605659,-75.19,20
2606548,-75.19,20
2607437,-75.19,20
2608326,-75.20,20
2609215,-75.20,20
2610104,-75.20,20
2610993,-75.18,20
2611882,-75.19,20
2612771,-75.20,20
2613660,-75.20,20
2614549,-75.20,20
2615438,-75.19,20
2616327,-75.19,20
2617216,-75.20,20
2618105,-75.21,20
2618994,-75.20,20
2619883,-75.19,20
2620772,-75.19,20
2621661,-75.20,20
2622550,-75.21,20
2623439,-75.18,20
2624328,-75.17,20
2625217,-75.18,20
2626106,-75.19,20
2626995,-75.19,20
2627884,-75.18,20
2628773,-75.19,20
2629662,-75.19,20
2630551,-75.18,20
2631440,-75.17,20
2632329,-75.18,20
2633218,-75.20,20
2634107,-75.20,20
2634996,-75.18,20
2635885,-75.18,20
2636774,-75.19,20
2637663,-75.20,20
2638552,-75.21,20
2639441,-75.20,20
2640330,-75.19,20
2641219,-75.18,20
2642108,-75.20,20
2642997,-75.20,20
2643886,-75.18,20
2644775,-75.16,20
2645664,-75.18,20
2646553,-75.19,20
2647442,-75.19,20
2648331,-75.17,20
2649220,-75.19,20
2650109,-75.20,20
2650998,-75.19,20
2651887,-75.18,20
2652776,-75.19,20
2653665,-75.21,20
2654554,-75.21,20
2655443,-75.19,20
2656332,-75.19,20
2657221,-75.18,20
2658110,-75.19,20
2658999,-75.19,20
2659888,-75.18,20
2660777,-75.15,20
2661666,-75.14,20
2662555,-75.17,20
2663444,-75.17,20
2664333,-75.15,20
2665222,-75.14,20
2666111,-75.15,20
2667000,-75.17,20
2667889,-75.17,20
2668778,-75.17,20
2669667,-75.20,20
2670556,-75.21,20
2671445,-75.20,20
2672334,-75.19,20
2673223,-75.19,20
2674112,-75.21,20
2675001,-75.21,20
2675890,-75.21,20
2676779,-75.19,20
2677668,-75.18,20
2678557,-75.19,20
2679446,-75.19,20
2680335,-75.19,20
2681224,-75.17,20
2682113,-75.16,20
2683002,-75.17,20
2683891,-75.18,20
2684780,-75.18,20
2685669,-75.17,20
2686558,-75.17,20
2687447,-75.19,20
2688336,-75.18,20
2689225,-75.18,20
2690114,-75.20,20
2691003,-75.20,20
2691892,-75.20,20
2692781,-75.19,20
2693670,-75.19,20
2694559,-75.21,20
2695448,-75.22,20
2696337,-75.21,20
2697226,-75.19,20
2698115,-75.19,20
2699004,-75.19,20
2699893,-75.21,20
2700782,-75.21,20
2701671,-75.19,20
2702560,-75.18,20
2703449,-75.19,20
2704338,-75.19,20
2705227,-75.19,20
2706116,-75.19,20
2707005,-75.21,20
2707894,-75.21,20
2708783,-75.19,20
2709672,-75.19,20
2710561,-75.21,20
2711450,-75.22,20
2712339,-75.22,20
2713228,-75.21,20
2714117,-75.20,20
2715006,-75.19,20
2715895,-75.21,20
2716784,-75.21,20
2717673,-75.19,20
2718562,-75.18,20
2719451,-75.18,20
2720340,-75.20,20
2721229,-75.20,20
2722118,-75.19,20
2723007,-75.21,20
2723896,-75.22,20
2724785,-75.22,20
2725674,-75.22,20
2726563,-75.22,20
2727452,-75.24,20
2728341,-75.24,20
2729230,-75.23,20
2730119,-75.20,20
2731008,-75.20,20
2731897,-75.21,20
2732786,-75.21,20
2733675,-75.20,20
2734564,-75.18,20
2735453,-75.17,20
2736342,-75.19,20
2737231,-75.20,20
2738120,-75.19,20
2739009,-75.18,20
2739898,-75.19,20
2740787,-75.20,20
2741676,-75.20,20
2742565,-75.18,20
2743454,-75.17,20
2744343,-75.16,20
2745232,-75.16,20
2746121,-75.17,20
2747010,-75.15,20
2747899,-75.14,20
2748788,-75.14,20
2749677,-75.14,20
2750566,-75.13,20
2751455,-75.12,20
2752344,-75.13,20
2753233,-75.13,20
2754122,-75.13,20
2755011,-75.12,20
2755900,-75.13,20
2756789,-75.15,20
2757678,-75.15,20
2758567,-75.14,20
2759456,-75.14,20
2760345,-75.16,20
2761234,-75.17,20
2762123,-75.16,20
2763012,-75.15,20
2763901,-75.16,20
2764790,-75.19,20
2765679,-75.19,20
2766568,-75.19,20
2767457,-75.19,20
2768346,-75.20,20
2769235,-75.19,20
2770124,-75.20,20
2771013,-75.20,20
2771902,-75.19,20
2772791,-75.17,20
2773680,-75.18,20
2774569,-75.19,20
2775458,-75.18,20
2776347,-75.16,20
2777236,-75.17,20
2778125,-75.19,20
2779014,-75.19,20
2779903,-75.18,20
2780792,-75.19,20
2781681,-75.19,20
2782570,-75.20,20
2783459,-75.20,20
2784348,-75.19,20
2785237,-75.21,20
2786126,-75.21,20
2787015,-75.20,20
2787904,-75.20,20
2788793,-75.19,20
2789682,-75.20,20
2790571,-75.20,20
2791460,-75.19,20
2792349,-75.17,20
2793238,-75.16,20
2794127,-75.17,20
2795016,-75.17,20
2795905,-75.16,20
2796794,-75.16,20
2797683,-75.16,20
2798572,-75.18,20
2799461,-75.18,20
2800350,-75.17,20
2801239,-75.18,20
2802128,-75.20,20
2803017,-75.20,20
2803906,-75.20,20
2804795,-75.19,20
2805684,-75.19,20
2806573,-75.19,20
2807462,-75.17,20
2808351,-75.16,20
2809240,-75.15,20
2810129,-75.15,20
2811018,-75.15,20
2811907,-75.15,20
2812796,-75.13,20
2813685,-75.12,20
2814574,-75.13,20
2815463,-75.14,20
2816352,-75.14,20
2817241,-75.12,20
2818130,-75.12,20
2819019,-75.14,20
2819908,-75.14,20
2820797,-75.14,20
2821686,-75.14,20
2822575,-75.15,20
2823464,-75.15,20
2824353,-75.14,20
2825242,-75.15,20
2826131,-75.17,20
2827020,-75.17,20
2827909,-75.17,20
2828798,-75.16,20
2829687,-75.15,20
2830576,-75.17,20
2831465,-75.18,20
2832354,-75.17,20
2833243,-75.16,20
2834132,-75.16,20
2835021,-75.15,20
2835910,-75.15,20
2836799,-75.15,20
2837688,-75.14,20
2838577,-75.14,20
2839466,-75.14,20
2840355,-75.15,20
2841244,-75.14,20
2842133,-75.15,20
2843022,-75.13,20
2843911,-75.13,20
2844800,-75.13,20
2845689,-75.12,20
2846578,-75.13,20
2847467,-75.13,20
2848356,-75.13,20
2849245,-75.13,20
2850134,-75.13,20
2851023,-75.11,20
2851912,-75.12,20
2852801,-75.12,20
2853690,-75.12,20
2854579,-75.11,20
2855468,-75.09,20
2856357,-75.11,20
2857246,-75.12,20
2858135,-75.10,20
2859024,-75.10,20
2859913,-75.10,20
2860802,-75.12,20
2861691,-75.13,20
2862580,-75.12,20
2863469,-75.13,20
2864358,-75.15,20
2865247,-75.16,20
2866136,-75.15,20
2867025,-75.14,20
2867914,-75.14,20
2868803,-75.16,20
2869692,-75.17,20
2870581,-75.16,20
2871470,-75.15,20
2872359,-75.14,20
2873248,-75.15,20
2874137,-75.15,20
2875026,-75.14,20
2875915,-75.13,20
2876804,-75.14,20
2877693,-75.15,20
2878582,-75.14,20
2879471,-75.14,20
2880360,-75.14,20
2881249,-75.17,20
2882138,-75.15,20
2883027,-75.15,20
2883916,-75.15,20
2884805,-75.17,20
2885694,-75.16,20
2886583,-75.15,20
2887472,-75.14,20
2888361,-75.16,20
2889250,-75.16,20
2890139,-75.17,20
2891028,-75.15,20
2891917,-75.15,20
2892806,-75.15,20
2893695,-75.17,20
2894584,-75.17,20
2895473,-75.15,20
2896362,-75.14,20
2897251,-75.15,20
2898140,-75.17,20
2899029,-75.17,20
2899918,-75.16,20
2900807,-75.16,20
2901696,-75.16,20
2902585,-75.16,20
2903474,-75.15,20
2904363,-75.16,20
2905252,-75.18,20
2906141,-75.18,20
2907030,-75.17,20
2907919,-75.17,20
2908808,-75.19,20
2909697,-75.20,20
2910586,-75.20,20
2911475,-75.19,20
2912364,-75.18,20
2913253,-75.17,20
2914142,-75.19,20
2915031,-75.19,20
2915920,-75.17,20
2916809,-75.17,20
2917698,-75.18,20
2918587,-75.18,20
2919476,-75.18,20
2920365,-75.17,20
2921254,-75.19,20
2922143,-75.20,20
2923032,-75.18,20
2923921,-75.18,20
2924810,-75.19,20
2925699,-75.21,20
2926588,-75.22,20
2927477,-75.21,20
2928366,-75.20,20
2929255,-75.22,20
2930144,-75.23,20
2931033,-75.22,20
2931922,-75.21,20
2932811,-75.20,20
2933700,-75.20,20
2934589,-75.21,20
2935478,-75.20,20
2936367,-75.19,20
2937256,-75.18,20
2938145,-75.18,20
2939034,-75.19,20
2939923,-75.19,20
2940812,-75.17,20
2941701,-75.17,20
2942590,-75.18,20
2943479,-75.19,20
2944368,-75.18,20
2945257,-75.18,20
2946146,-75.20,20
2947035,-75.22,20
2947924,-75.20,20
2948813,-75.19,20
2949702,-75.20,20
2950591,-75.22,20
2951480,-75.23,20
2952369,-75.23,20
2953258,-75.22,20
2954147,-75.21,20
2955036,-75.20,20
2955925,-75.22,20
2956814,-75.23,20
2957703,-75.22,20
2958592,-75.21,20
2959481,-75.21,20
2960370,-75.21,20
2961259,-75.21,20
2962148,-75.20,20
2963037,-75.20,20
2963926,-75.20,20
2964815,-75.21,20
2965704,-75.19,20
2966593,-75.19,20
2967482,-75.17,20
2968371,-75.17,20
2969260,-75.17,20
2970149,-75.16,20
2971038,-75.15,20
2971927,-75.15,20
2972816,-75.15,20
2973705,-75.14,20
2974594,-75.15,20
2975483,-75.14,20
2976372,-75.16,20
2977261,-75.15,20
2978150,-75.15,20
2979039,-75.14,20
2979928,-75.14,20
2980817,-75.14,20
2981706,-75.14,20
2982595,-75.14,20
2983484,-75.13,20
2984373,-75.14,27
2985262,-75.14,27
2986151,-75.13,27
2987040,-75.11,27
2987929,-75.11,27
2988818,-75.13,27
2989707,-75.13,27
2990596,-75.13,27
2991485,-75.14,27
2992374,-75.15,27
2993263,-75.15,27
2994152,-75.14,27
2995041,-75.13,27
2995930,-75.16,27
2996819,-75.16,27
2997708,-75.14,27
2998597,-75.14,27
2999486,-75.16,27
3000375,-75.17,27
3001264,-75.14,27
3002153,-75.13,27
3003042,-75.16,27
3003931,-75.15,27
3004820,-75.13,27
3005709,-75.15,27
3006598,-75.17,27
3007487,-75.15,27
3008376,-75.14,27
3009265,-75.15,27
3010154,-75.15,27
3011043,-75.14,27
3011932,-75.14,27
3012821,-75.14,27
3013710,-75.13,27
3014599,-75.13,27
3015488,-75.13,27
3016377,-75.11,27
3017266,-75.12,27
3018155,-75.13,27
3019044,-75.11,27
3019933,-75.11,27
3020822,-75.11,27
3021711,-75.08,27
3022600,-75.07,27
3023489,-75.09,27
3024378,-75.06,27
3025267,-75.04,27
3026156,-75.04,27
3027045,-75.03,27
3027934,-75.01,27
3028823,-75.00,27
3029712,-75.00,27
3030601,-74.98,27
3031490,-74.94,27
3032379,-74.95,27
3033268,-74.94,27
3034157,-74.91,27
3035046,-74.91,27
3035935,-74.89,27
3036824,-74.85,27
3037713,-74.84,27
3038602,-74.84,27
3039491,-74.79,27
3040380,-74.79,27
3041269,-74.80,27
3042158,-74.76,27
3043047,-74.71,27
3043936,-74.72,27
3044825,-74.69,27
3045714,-74.63,27
3046603,-74.63,27
3047492,-74.59,27
3048381,-74.54,27
3049270,-74.53,27
3050159,-74.51,27
3051048,-74.46,27
3051937,-74.45,27
3052826,-74.45,27
3053715,-74.39,27
3054604,-74.36,27
3055493,-74.35,27
3056382,-74.30,27
3057271,-74.24,27
3058160,-74.24,27
3059049,-74.20,27
3059938,-74.13,27
3060827,-74.12,27
3061716,-74.08,27
3062605,-74.02,27
3063494,-74.00,27
3064383,-73.97,27
3065272,-73.90,27
3066161,-73.87,27
3067050,-73.84,27
3067939,-73.77,27
3068828,-73.72,27
3069717,-73.72,27
3070606,-73.65,27
3071495,-73.58,27
3072384,-73.58,27
3073273,-73.51,27
3074162,-73.43,27
3075051,-73.43,27
3075940,-73.36,27
3076829,-73.28,27
3077718,-73.26,27
3078607,-73.20,27
3079496,-73.11,27
3080385,-73.07,27
3081274,-73.03,27
3082163,-72.96,27
3083052,-72.89,27
3083941,-72.86,27
3084830,-72.77,27
3085719,-72.70,27
3086608,-72.68,27
3087497,-72.60,27
3088386,-72.53,27
3089275,-72.50,27
3090164,-72.43,27
3091053,-72.34,27
3091942,-72.31,27
3092831,-72.24,27
3093720,-72.15,27
3094609,-72.08,27
3095498,-72.04,27
3096387,-71.96,27
3097276,-71.88,27
3098165,-71.85,27
3099054,-71.76,27
3099943,-71.67,27
3100832,-71.63,27
3101721,-71.55,27
3102610,-71.45,27
3103499,-71.41,27
3104388,-71.33,27
3105277,-71.24,27
3106166,-71.17,27
3107055,-71.11,27
3107944,-71.01,27
3108833,-70.93,27
3109722,-70.88,27
3110611,-70.80,27
3111500,-70.70,27
3112389,-70.66,27
3113278,-70.57,27
3114167,-70.47,27
3115056,-70.42,27
3115945,-70.33,27
3116834,-70.23,27
3117723,-70.15,27
3118612,-70.07,27
3119501,-69.98,27
3120390,-69.87,27
3121279,-69.82,27
3122168,-69.72,27
3123057,-69.61,27
3123946,-69.57,27
3124835,-69.47,27
3125724,-69.36,27
3126613,-69.30,27
3127502,-69.20,27
3128391,-69.09,27
3129280,-69.03,27
3130169,-68.95,27
3131058,-68.84,27
3131947,-68.74,27
3132836,-68.67,27
3133725,-68.57,27
3134614,-68.46,27
3135503,-68.38,27
3136392,-68.29,27
3137281,-68.17,27
3138170,-68.09,27
3139059,-68.02,27
3139948,-67.91,27
3140837,-67.81,27
3141726,-67.74,27
3142615,-67.65,27
3143504,-67.53,27
3144393,-67.46,27
3145282,-67.37,27
3146171,-67.25,27
3147060,-67.19,27
3147949,-67.08,27
3148838,-66.96,27
3149727,-66.89,27
3150616,-66.81,27
3151505,-66.69,27
3152394,-66.59,27
3153283,-66.52,27
3154172,-66.40,27
3155061,-66.27,27
3155950,-66.22,27
3156839,-66.10,27
3157728,-65.96,27
3158617,-65.91,27
3159506,-65.79,27
3160395,-65.65,27
3161284,-65.59,27
3162173,-65.48,27
3163062,-65.34,27
3163951,-65.27,27
3164840,-65.19,27
3165729,-65.06,27
3166618,-64.96,27
3167507,-64.88,27
3168396,-64.75,27
3169285,-64.62,27
3170174,-64.56,27
3171063,-64.42,27
3171952,-64.30,27
3172841,-64.24,27
3173730,-64.11,27
3174619,-63.98,27
3175508,-63.92,27
3176397,-63.80,27
3177286,-63.66,27
3178175,-63.59,27
3179064,-63.47,27
3179953,-63.33,27
3180842,-63.23,27
3181731,-63.14,27
3182620,-63.00,27
3183509,-62.86,27
3184398,-62.78,27
3185287,-62.64,27
3186176,-62.51,27
3187065,-62.43,27
3187954,-62.31,27
3188843,-62.18,27
3189732,-62.10,27
3190621,-62.00,27
3191510,-61.87,27
3192399,-61.77,27
3193288,-61.67,27
3194177,-61.55,27
3195066,-61.42,27
3195955,-61.34,27
3196844,-61.21,27
3197733,-61.07,27
3198622,-60.99,27
3199511,-60.86,27
3200400,-60.72,27
3201289,-60.63,27
3202178,-60.52,27
3203067,-60.38,27
3203956,-60.29,27
3204845,-60.21,27
3205734,-60.08,27
3206623,-59.96,27
3207512,-59.88,27
3208401,-59.75,27
3209290,-59.60,27
3210179,-59.54,27
3211068,-59.40,27
3211957,-59.26,27
3212846,-59.19,27
3213735,-59.06,27
3214624,-58.91,27
3215513,-58.82,27
3216402,-58.71,27
3217291,-58.57,27
3218180,-58.49,27
3219069,-58.41,27
3219958,-58.26,27
3220847,-58.14,27
3221736,-58.06,27
3222625,-57.91,27
3223514,-57.78,27
3224403,-57.71,27
3225292,-57.57,27
3226181,-57.43,27
3227070,-57.36,27
3227959,-57.22,27
3228848,-57.08,27
3229737,-56.99,27
3230626,-56.88,27
3231515,-56.73,27
3232404,-56.65,27
3233293,-56.56,27
3234182,-56.42,27
3235071,-56.30,27
3235960,-56.21,27
3236849,-56.06,27
3237738,-55.93,27
3238627,-55.86,27
3239516,-55.71,27
3240405,-55.57,27
3241294,-55.50,27
3242183,-55.37,27
3243072,-55.23,27
3243961,-55.14,27
3244850,-55.03,27
3245739,-54.89,27
3246628,-54.79,27
3247517,-54.70,27
3248406,-54.56,27
3249295,-54.44,27
3250184,-54.36,27
3251073,-54.23,27
3251962,-54.09,27
3252851,-54.02,27
3253740,-53.89,27
3254629,-53.75,27
3255518,-53.67,27
3256407,-53.55,27
3257296,-53.41,27
3258185,-53.30,27
3259074,-53.21,27
3259963,-53.07,27
3260852,-52.96,27
3261741,-52.89,27
3262630,-52.76,27
3263519,-52.63,27
3264408,-52.56,27
3265297,-52.44,27
3266186,-52.30,27
3267075,-52.23,27
3267964,-52.11,27
3268853,-51.96,27
3269742,-51.89,27
3270631,-51.78,27
3271520,-51.63,27
3272409,-51.53,27
3273298,-51.45,27
3274187,-51.31,27
3275076,-51.21,27
3275965,-51.15,27
3276854,-51.01,27
3277743,-50.89,27
3278632,-50.83,27
3279521,-50.69,27
3280410,-50.55,27
3281299,-50.50,27
3282188,-50.37,27
3283077,-50.22,27
3283966,-50.16,27
3284855,-50.04,27
3285744,-49.90,27
3286633,-49.81,27
3287522,-49.73,27
3288411,-49.59,27
3289300,-49.51,27
3290189,-49.45,27
3291078,-49.31,27
3291967,-49.20,27
3292856,-49.14,27
3293745,-49.01,27
3294634,-48.89,27
3295523,-48.83,27
3296412,-48.70,27
3297301,-48.57,27
3298190,-48.50,27
3299079,-48.39,27
3299968,-48.26,27
3300857,-48.18,27
3301746,-48.10,27
3302635,-47.97,27
3303524,-47.88,27
3304413,-47.82,27
3305302,-47.70,27
3306191,-47.58,27
3307080,-47.53,27
3307969,-47.42,27
3308858,-47.30,27
3309747,-47.24,27
3310636,-47.14,27
3311525,-47.02,27
3312414,-46.95,27
3313303,-46.85,27
3314192,-46.72,27
3315081,-46.63,27
3315970,-46.57,27
3316859,-46.45,27
3317748,-46.34,27
3318637,-46.29,27
3319526,-46.18,27
3320415,-46.07,27
3321304,-46.01,27
3322193,-45.92,27
3323082,-45.81,27
3323971,-45.75,27
3324860,-45.68,27
3325749,-45.57,27
3326638,-45.48,27
3327527,-45.42,27
3328416,-45.31,27
3329305,-45.21,27
3330194,-45.15,27
3331083,-45.05,27
3331972,-44.94,27
3332861,-44.89,27
3333750,-44.80,27
3334639,-44.69,27
3335528,-44.63,27
3336417,-44.55,27
3337306,-44.43,27
3338195,-44.36,27
3339084,-44.31,27
3339973,-44.20,27
3340862,-44.12,27
3341751,-44.08,27
3342640,-43.97,27
3343529,-43.88,27
3344418,-43.84,27
3345307,-43.75,27
3346196,-43.64,27
3347085,-43.61,27
3347974,-43.51,27
3348863,-43.40,27
3349752,-43.36,27
3350641,-43.30,27
3351530,-43.19,27
3352419,-43.12,27
3353308,-43.08,27
3354197,-42.97,27
3355086,-42.91,27
3355975,-42.88,27
3356864,-42.77,27
3357753,-42.69,27
3358642,-42.66,27
3359531,-42.58,27
3360420,-42.48,27
3361309,-42.45,27
3362198,-42.37,27
3363087,-42.26,27
3363976,-42.23,27
3364865,-42.17,27
3365754,-42.07,27
3366643,-42.02,27
3367532,-41.97,27
3368421,-41.87,27
3369310,-41.83,27
3370199,-41.81,27
3371088,-41.71,27
3371977,-41.64,27
3372866,-41.62,27
3373755,-41.54,27
3374644,-41.45,27
3375533,-41.43,27
3376422,-41.35,27
3377311,-41.26,27
3378200,-41.23,27
3379089,-41.17,27
3379978,-41.07,27
3380867,-41.02,27
3381756,-40.98,27
3382645,-40.89,27
3383534,-40.83,27
3384423,-40.82,27
3385312,-40.73,27
3386201,-40.67,27
3387090,-40.66,27
3387979,-40.59,27
3388868,-40.51,27
3389757,-40.50,27
3390646,-40.45,27
3391535,-40.36,27
3392424,-40.33,27
3393313,-40.29,27
3394202,-40.21,27
3395091,-40.18,27
3395980,-40.15,27
3396869,-40.07,27
3397758,-40.03,27
3398647,-40.01,27
3399536,-39.94,27
3400425,-39.89,27
3401314,-39.88,27
3402203,-39.83,27
3403092,-39.76,27
3403981,-39.75,27
3404870,-39.73,27
3405759,-39.65,27
3406648,-39.62,27
3407537,-39.60,27
3408426,-39.53,27
3409315,-39.49,27
3410204,-39.48,27
3411093,-39.42,27
3411982,-39.35,27
3412871,-39.34,27
3413760,-39.30,27
3414649,-39.23,27
3415538,-39.21,27
3416427,-39.19,27
3417316,-39.13,27
3418205,-39.11,27
3419094,-39.11,27
3419983,-39.05,27
3420872,-39.02,27
3421761,-39.01,27
3422650,-38.98,27
3423539,-38.92,27
3424428,-38.92,27
3425317,-38.88,27
3426206,-38.82,27
3427095,-38.81,27
3427984,-38.80,27
3428873,-38.74,27
3429762,-38.72,27
3430651,-38.72,27
3431540,-38.67,27
3432429,-38.65,27
3433318,-38.67,27
3434207,-38.62,27
3435096,-38.59,27
3435985,-38.61,27
3436874,-38.57,27
3437763,-38.53,27
3438652,-38.54,27
3439541,-38.53,27
3440430,-38.48,27
3441319,-38.48,27
3442208,-38.47,27
3443097,-38.42,27
3443986,-38.43,27
3444875,-38.44,27
3445764,-38.39,27
3446653,-38.37,27
3447542,-38.39,27
3448431,-38.35,27
3449320,-38.34,27
3450209,-38.36,27
3451098,-38.34,27
3451987,-38.30,27
3452876,-38.32,27
3453765,-38.32,27
3454654,-38.28,27
3455543,-38.29,27
3456432,-38.29,27
3457321,-38.25,27
3458210,-38.25,27
3459099,-38.26,27
3459988,-38.22,27
3460877,-38.20,27
3461766,-38.22,27
3462655,-38.19,27
3463544,-38.17,27
3464433,-38.19,27
3465322,-38.17,27
3466211,-38.15,27
3467100,-38.17,27
3467989,-38.18,27
3468878,-38.14,27
3469767,-38.16,27
3470656,-38.16,27
3471545,-38.13,27
3472434,-38.14,27
3473323,-38.16,27
3474212,-38.12,27
3475101,-38.11,27
3475990,-38.14,27
3476879,-38.11,27
3477768,-38.10,27
3478657,-38.13,27
