tempo_ms,angulo_deg,u_pct,referencia
10,0.38,-7.89,0.00
20,0.40,-0.54,0.00
30,0.40,-0.36,0.00
40,0.41,-0.32,0.00
50,0.42,-0.53,0.00
60,0.45,-0.84,0.00
70,0.48,-0.86,0.00
80,0.48,-0.29,0.00
90,0.48,-0.33,0.00
100,0.50,-0.72,0.00
110,0.53,-0.97,0.00
120,0.55,-0.66,0.00
130,0.55,-0.46,0.00
140,0.54,-0.21,0.00
150,0.55,-0.55,0.00
160,0.59,-1.08,0.00
170,0.62,-1.05,0.00
180,0.62,-0.40,0.00
190,0.61,-0.18,0.00
200,0.62,-0.67,0.00
210,0.67,-1.44,0.00
220,0.71,-1.27,0.00
230,0.68,0.00,0.00
240,0.67,-0.20,0.00
250,0.70,-1.08,0.00
260,0.74,-1.29,0.00
270,0.73,-0.37,0.00
280,0.72,-0.35,0.00
290,0.74,-0.87,0.00
300,0.77,-1.11,0.00
310,0.77,-0.70,0.00
320,0.77,-0.45,0.00
330,0.77,-0.72,0.00
340,0.80,-1.16,0.00
350,0.83,-1.12,0.00
360,0.82,-0.55,0.00
370,0.82,-0.54,0.00
380,0.85,-1.31,0.00
390,0.88,-1.18,0.00
400,0.89,-0.99,0.00
410,0.88,-0.35,0.00
420,0.88,-0.83,0.00
430,0.92,-1.32,0.00
440,0.95,-1.39,0.00
450,0.94,-0.57,0.00
460,0.93,-0.52,0.00
470,0.93,-0.84,0.00
480,0.97,-1.42,0.00
490,0.97,-0.89,0.00
500,0.97,-0.71,0.00
510,0.96,-0.68,0.00
520,0.96,-0.86,0.00
530,0.98,-1.11,0.00
540,0.98,-0.91,0.00
550,0.97,-0.47,0.00
560,0.96,-0.72,0.00
570,0.98,-1.25,0.00
580,0.99,-1.09,0.00
590,0.97,-0.46,0.00
600,0.97,-0.81,0.00
610,0.99,-1.31,0.00
620,1.01,-1.30,0.00
630,1.03,-1.18,0.00
640,1.00,-0.38,0.00
650,1.00,-0.87,0.00
660,1.01,-1.22,0.00
670,1.05,-1.62,0.00
680,1.03,-0.67,0.00
690,1.01,-0.54,0.00
700,1.00,-0.74,0.00
710,1.04,-1.69,0.00
720,1.06,-1.42,0.00
730,1.03,-0.42,0.00
