tempo_ms,angulo_deg,u_pct,referencia
0,0.0,26.2180575,45.0
10,0.0,26.5171725,45.0
20,0.0,26.8162875,45.0
30,0.0129921451988214,27.115402500000002,45.0
40,0.028669672194971917,27.14710506691533,45.0
50,0.05241388020980986,27.383291976529765,45.0
60,0.07978253882917986,27.507048855266603,45.0
70,0.13353734475964155,27.71738082443909,45.0
80,0.21114370379035896,27.456923750508633,45.0
90,0.30144584453630163,27.232904777252166,45.0
100,0.403124175898646,27.22408852144967,45.0
110,0.5155251131656933,27.234435813300514,45.0
120,0.6380351953854684,27.25093170133545,45.0
130,0.8154884858339296,27.27305985396551,45.0
140,1.0120572575089202,26.36568121228046,45.0
150,1.227885827499392,26.162540450040552,45.0
160,1.4605290200612606,25.94398554229242,45.0
170,1.710304482031421,25.76310294266753,45.0
180,1.9762060281826919,25.564339364238172,45.0
190,2.2589209720354697,25.37464379724984,45.0
200,2.555375959816191,25.159638631660556,45.0
210,2.8641680309517636,24.9962160628273,45.0
220,3.184887676836381,24.851694294468125,45.0
230,3.5172709557396606,24.70636087198144,45.0
240,3.8608430950672585,24.557378953924157,45.0
250,4.215211672452759,24.409164243077456,45.0
260,4.579070107509404,24.260223997020127,45.0
270,4.9517821966066276,24.129530856673234,45.0
280,5.332398988823246,24.003984875014893,45.0
290,5.720239022757018,23.890335028726142,45.0
300,6.114531544010914,23.783576020293747,45.0
310,6.514545108524558,23.68589475635023,45.0
320,6.919497362366148,23.596888296977813,45.0
330,7.3287040889418495,23.517992629616455,45.0
340,7.7414950348233855,23.447610820705513,45.0
350,8.157247098705428,23.385825832851804,45.0
360,8.575353150165064,23.332033832754032,45.0
370,8.995221622200063,23.286249448664456,45.0
380,9.416270620478702,23.248490426051383,45.0
390,9.837946132757748,23.21889062200722,45.0
400,10.259708583603532,23.197207328356438,45.0
410,10.6810452340179,23.183462013796913,45.0
420,11.101460199259964,23.177416105527314,45.0
430,11.520479901915303,23.179024262801143,45.0
440,11.937650543850285,23.188122382861174,45.0
450,12.352541240431577,23.204588547858876,45.0
460,12.76474221137979,23.228227822008073,45.0
470,13.173865902276784,23.25887202064726,45.0
480,13.57954529485052,23.296320303469273,45.0
490,13.981434007062111,23.340396235702805,45.0
500,14.379205687411488,23.390911797251636,45.0
510,14.772553945594442,23.447681714044926,45.0
520,15.161191903744195,23.51051263826772,45.0
